Country Name,Country Code,Series Name,Series Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,87184239053.2544,83349530159.1734,86268264148.3796,120018787249.413,149394404105.889,162299103675.261,164221056511.057,205331747947.851,210510999409.333,234781652446.675,224721795708.955,244884129491.198,288025588396.278,279201433224.756,252708051420.839,258528339631.029,258245733221.468,236792460312.471,236746141604.37,258383599375.177,318082528506.588,369214712443.206,385714762230.039,408259840868.823,470922156309.453,517328087920.078,483254171097.812,481420882905.001,523330354138.133,496152879924.727,521791015247.06,535390200131.018,462335574841.484,476062757356.927,502764720556.354,543299066998.902,535865804349.803,526021513474.243,600904461226.347,583613982019.263,632216577075.109
Belgium,BEL,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0.00100674,0.020072645,0.100041027,0.199446059,0.69599469,0.99166299,2.968411647,4.93808091,7.886622701,13.77221446,29.43169169,31.28839551,46.33,49.97,53.86,55.82,61.98187002,66.76042024,68.85732214,74.54414555,77.63978551,81.609996,80.71999055,82.1702,85,85.05294175,86.51647666,87.67968082,88.647343,90.27542801,91.52641629,92.78867618,94.00783071,..
Belgium,BEL,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,5560000,5829000,6037000,6179000,6369000,6457000,6452000,6720000,6690000,6710000,6747000,6995000,7045000,7165000,6815000,7186000,7494000,7560000,7684000,7887000,8355000,7481000,8385000,9119000,9343000,2584000,..,..,..
Belgium,BEL,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,4035746,4081207,4106266,4171786,4202026,4205314,4229113,4269462,4371569,4416525,4315763,4365043,4402418,4485839,4626679,4646803,4728844,4777353,4797213,4893955,4876780,4910968,4962050,4978926,4989597,4997187,5086330,5144068,5194405,5167188,5259744,5374303,5432007
Belgium,BEL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.19141317049267,3.00790244923592,2.9312338541026,2.95377262399122,2.90179479261597,2.62874841616219,2.46085432355232,2.35544045891723,2.28769284712482,1.83233253009366,1.73596589343319,1.67714315012305,1.56575215144642,1.54010265143452,1.47697579587888,1.46391926511004,1.38583555922092,1.34121027642881,1.27650416647228,1.21571220776463,1.21498815616525,1.14927213880449,1.09664118158572,1.05612306878486,1.09801876439276,1.22191451658895,1.1677684366565,1.09048821653131,1.05221776971326,1.0417564900031,1.00895947872124,0.970959791148112,0.909284202068915,0.89470623618152,0.883563446003045,0.891358084802809,0.888487292252087,1.01451352391109,1.05034404939086,1.17973708133594,..
Belgium,BEL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.038410913,0.07295796,0.193123711,0.30985683,0.430541108,0.514865721,0.613590337,0.67475874,1.271910668,2.330395105,4.72351216,9.596319875,17.23787063,31.16718928,54.8403395,74.66106187,78.23594997,82.72811955,87.33323948,91.32561654,93.04921348,100.792448,105.7332365,109.0163124,111.731029,114.0583084,111.623776,110.9153557,113.9396941,113.5645872,110.9039753,99.76104331,99.9891253,99.99135577,99.72332827,101.1083743,101.8707731,..
Belgium,BEL,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,69.3124923706055,71.417839050293,75.2500762939453,76.8083190917969,77.7763595581055,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Population ages 0-14, total",SP.POP.0014.TO,1907581,1882578,1856788,1832303,1812482,1802825,1801253,1804990,1813403,1821891,1827354,1826737,1820907,1814415,1810079,1806819,1804980,1805037,1805998,1805646,1802777,1799498,1798169,1798564,1801583,1810283,1824709,1844439,1871384,1884455,1894939,1904392,1914607,1922295,1928036,1934402,1938686,1937735,1933517,1932087,1931829
Belgium,BEL,"Population ages 15-64, total",SP.POP.1564.TO,6590223,6629738,6646669,6651137,6654808,6666199,6674483,6673010,6673807,6679959,6689623,6697475,6698372,6697743,6701076,6705137,6713345,6723820,6743920,6774608,6805014,6836408,6881331,6944194,7013018,7073628,7123379,7176760,7249661,7267828,7277628,7285273,7306314,7325397,7333843,7346245,7366035,7384578,7402978,7448221,7515294
Belgium,BEL,"Population ages 65 and above, total",SP.POP.65UP.TO,1357715,1343056,1354851,1378383,1402944,1432640,1461961,1489379,1517275,1543308,1567498,1591391,1617532,1644479,1670090,1691052,1708094,1722393,1736652,1752532,1768342,1785231,1799117,1805200,1811099,1826061,1848406,1874387,1917219,1954648,1986841,2019392,2053275,2083729,2113278,2146407,2184259,2216291,2249700,2305505,2375469
Belgium,BEL,Population growth (annual %),SP.POP.GROW,-0.00794447069062125,-0.00150170778678296,0.029786422643661,0.0356488507832359,0.0852521408125053,0.317926245358661,0.363247985870165,0.298235706313592,0.371593165668169,0.405713495856337,0.390638517826929,0.308197073686726,0.209436838020324,0.1953931762382,0.241991884983082,0.213527650670943,0.229189103029716,0.242517956221334,0.343951157623668,0.448268894821562,0.418641508069053,0.432788248129175,0.550055708089009,0.659558214980699,0.734330830765919,0.789976845480149,0.804599572619861,0.913639391631709,1.3010029017038,0.620163579337378,0.471340143966627,0.44392928847521,0.579446241677791,0.506300002451376,0.385228018372369,0.455184695275022,0.540461327098122,0.430996815099722,0.411601996532257,0.856132433382837,1.16366497533437
Belgium,BEL,"Population, total",SP.POP.TOTL,9855520,9855372,9858308,9861823,9870234,9901664,9937697,9967379,10004486,10045158,10084475,10115603,10136811,10156637,10181245,10203008,10226419,10251250,10286570,10332785,10376133,10421137,10478617,10547958,10625700,10709973,10796493,10895586,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11538604,11586195,11685814,11822592
Belgium,BEL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.74299001693726,1.80971002578735,1.838250041008,1.90565001964569,1.93619000911713,2.03278994560242,1.90324997901917,1.8411899805069,1.82050001621246,1.79060995578766,1.8226900100708,1.84999001026154,1.93684005737305,1.99860000610352,2.06188011169434,2.17332005500793,2.28114008903503,2.33072996139526,2.37001991271973,2.42816996574402,2.52338004112244,2.66666007041931,2.86017990112305,3.15659999847412,3.39697003364563,3.42979001998901,..,..
Belgium,BEL,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,8826.61,9009.03,9409.54,9244.92,9593.02,9951.02,10242.87,10826.98,11463.48,12642.34,12916.17,13561.83,14232.84,14702.07,14984.64,15533.91,16204.15,16428.55,16694.78,16448.59,16513.99,16037.22,16172.65,16218.32,17015.55,..,..,..
Belgium,BEL,Urban population,SP.URB.TOTL,9435379,9444896,9457075,9469618,9486775,9525797,9569207,9606261,9650427,9697796,9743821,9781788,9810102,9836805,9868070,9896510,9926274,9956937,9997106,10047703,10095562,10144977,10206487,10279407,10360589,10448114,10537701,10639649,10784163,10856360,10912673,10966157,11034732,11095615,11143219,11198627,11263911,11316947,11368027,11469977,11608485
Belgium,BEL,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,..,..,..
Brazil,BRA,Gini index,SI.POV.GINI,59,58.4,55.6,58.5,59.7,61.4,63.3,60.5,..,53.2,60.1,..,59.6,59.9,59.8,59.6,59,..,58.4,58.1,57.6,56.5,56.3,55.6,54.9,54,53.7,..,52.9,53.4,52.7,52,51.9,53.4,53.3,53.9,53.5,48.9,52.9,52,..
Brazil,BRA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.69362020492554,2.37262988090515,4.24031019210815,4.43311977386475,3.40074992179871,3.82475996017456,2.8874499797821,3.24529004096985,3.43226003646851,4.16460990905762,..,..
Brazil,BRA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,..,..,..
Brazil,BRA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.3187804611479,59.3416583014604,59.8494899958247,57.228409380258,58.4572711058609,67.5375540277116,73.4188038096758,83.6692026509366,86.6078841199146,92.5652531882782,98.7098819546545,85.0115036701985,79.1023218878495,..
Brazil,BRA,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,14,14,14,14,14,14,14,14,14,14
Brazil,BRA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0185795314610004,..,0.0414753258228302,..,0.0132387839257717,..,0.0819423124194145,0.090239018201828,-0.0272687114775181,-0.153748139739037,-0.120479896664619,-0.0839887857437134,0.00343736819922924,-0.079985611140728,0.0438063591718674,0.168382421135902,-0.0468542315065861,-0.0976997464895248,-0.365745902061462,-0.457372844219208,-0.445450931787491,-0.559335768222809,-0.480606287717819,-0.407679289579391,-0.428935021162033,-0.498797684907913,-0.566063046455383,..
Brazil,BRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1098.77759799269,1195.0367011723,1268.89870523554,1339.61977639394,1352.9869780259,1403.73440938514,1433.52101526903,1444.2514290331,1469.85930187699,1478.33118741733,1522.14509040044,1551.69752515075,1619.45062422527,1672.631979251,1748.42336136535,1795.07923196638,1820.04593204693,1885.66546497112,1737.97615659531,1797.26816236679,1873.81236868275,1948.58174018788,2008.56721006521,2065.19220177374,2160.23263259907,2222.41579209327,2189.997777527,2366.38012019669,2422.57622111654,2492.83786417253,2560.09555974195,2610.99928167575,..,..,..,..,..,..,..,..,..
Brazil,BRA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.42716654153384,2.71141089246892,2.5536704494997,3.0594474788253,2.69806374827252,2.26334863943205,2.52569710594385,2.13355114643593,2.42557930172329,2.10977446097331,1.98590341937327,1.93431035875112,2.00362117699138,2.09284600965401,2.39786740783552,2.19302062483683,2.93741560009082,3.15439511621908,3.39809076186881,2.66264743064937,2.49575258207329,2.73116997416461,2.66529043527453,2.50395266814042,2.26846412533388,2.60782996844949,2.09859671630328,2.19837322707927,2.32794302660802,2.5916355424303,3.81301917716111,4.52957838046494,4.72241133873863,..,..,..,..,..,..,..,..
Brazil,BRA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,48.93416,..,..,32.89734,33.97305,30.88178,30.00274,28.20427,..,32.93215,34.01563,32.02467,32.19858,31.91941,32.37881,31.32595,29.28556,28.57004,28.07656,26.81877,25.61507,..,..,..,..,..,..,..,..
Brazil,BRA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,20.13847,..,..,37.59655,35.6574,38.44232,40.08059,40.36336,..,39.36346,38.78848,43.78798,43.65552,44.56404,44.60847,44.66491,45.11796,44.11814,44.99812,43.09467,41.3708,..,..,..,..,..,..,..,..
Brazil,BRA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,25.46756,..,..,21.43783,21.06649,22.07378,21.58902,23.5896,..,18.92012,18.99504,16.66423,16.17167,15.91005,15.98869,16.39821,16.76335,17.303,18.60182,19.27436,21.454,..,..,..,..,..,..,..,..
Brazil,BRA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,735256072916.757,774959900854.261,835794253071.324,898395242626.365,930108594691.074,929550529534.26,958924326267.545,917211118074.905,926678475712.658,921636677135.004,967024426444.37,1023623112494.87,1066858840351.51,1090424301744.44,1127442527385.92,1131254386908.34,1136547951157.1,1186419100699.97,1202909097080.86,1239639467559.79,1253781634079.45,1325999012823.98,1368459252346.2,1422677453441.88,1509032134017.69,1585905180276.35,1583909921216.67,1703150236842,1770840632932.71,1804861597918.79,1859094488365.14,1868463501755.79,1802212206904.68,1743173232503.86,1766233131755.03,1797736845059.11,1819683217790.43,1760056587883.53,1843881120012.46,1899505377653.06,1954752120905.5
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,425595310393.455,384959818181.817,342534090909.091,328191909882.232,368292034380.96,525369467295.737,769333050986.905,850426432991.742,883206179730.462,863710759256.435,599642024319.531,655448231983.527,559983634798.981,509795273806.715,558233745651.874,669289424806.307,891633839853.105,1107626541710.74,1397114486471.38,1695855083552.05,1666996438681.46,2208837745214.23,2616156223977.47,2465227803011.57,2472819535742.73,2456043727198.85,1802212206904.68,1795693482652.52,2063514977334.32,1916933898038.36,1873288205186.45,1476107231194.11,1670647399034.67,1951923942083.32,2173665655937.27
Brazil,BRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0.003288171,0.012946262,0.025498253,0.037672709,0.105138168,0.450789179,0.786079155,1.477874959,2.038732184,2.870685159,4.528494869,9.149425086,13.2075861,19.07367227,21.02274725,28.17838018,30.88,33.83,39.22,40.65,45.69,48.56,51.04,54.55100188,58.32795173,60.87254007,67.47128452,70.43428254,73.91243991,81.34269353,80.68989314,80.52775094,..
Brazil,BRA,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,1991000,2666000,2850000,4818000,5107000,5313000,4773000,3785000,4133000,4794000,5358000,5017000,5026000,5050000,4802000,5161000,5433000,5677000,5813000,6430000,6306000,6547000,6589000,6621000,6353000,..,..,..,..
Brazil,BRA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,63620325,65276714,66978150,68722270,70502971,70221615,72951024,74794611,77242077,79347235,81451849,84252471,85732532,88065748,90599379,91731711,92730992,93935308,95703669,95367508,94948394,97188186,98532617,99628945,101474161,102923211,104715941,106048382,107999623,101755860,106047171,108750811,108695239
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.25458032300474,1.19954104516533,1.42952312218953,1.22038872750142,1.74399403145367,2.1180722049862,2.68625,2.36384102519699,1.96333333333333,1.52152886115445,1.92792281498297,2.016007789121,1.86213698033379,1.65484349950291,1.57768831551774,1.66229191975824,1.64547466656987,1.73072614713627,1.95188244532532,1.89577119915617,1.50347763554507,1.46126840890621,1.52401339252107,1.48108489489303,1.46629209992902,1.44192409343118,1.53862569660074,1.53940698112515,1.41185115924524,1.37865646470437,1.32944608407492,1.330244423168,1.36551715396161,1.34797541299482,1.41402166797586,1.46967772350671,1.38279724638797,1.32666026860555,1.16368211072875,1.05342201124086,..
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0.000442582,0.004369477,0.020525874,0.114869348,0.356570578,0.786185011,1.504575585,2.69954844,4.307896658,8.665064415,13.18455708,16.13010807,19.32713015,25.39202175,35.51552318,46.15180215,52.91720162,63.4135915,78.18528647,87.07984742,100.293596,118.2517092,124.1756934,134.3929329,137.9776265,125.6477067,117.9869738,106.1217992,99.64002652,95.38505233,96.54706819,102.48887,98.89102076,..
Brazil,BRA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,56.3743705749512,47.1288681030273,..,..,..,..,..,..,71.7324066162109,70.915412902832,74.0058288574219,..,..,..,..,..,..,80.1327667236328,84.6197204589844,83.7102508544922,80.6246566772461,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Population ages 0-14, total",SP.POP.0014.TO,49158863,49907266,50613348,51257326,51835316,52335309,52761160,53108144,53351650,53486667,53536729,53526371,53462769,53345365,53178112,52979710,52744598,52470191,52170303,51833209,51445502,51052131,50686613,50322183,49942930,49528437,49077874,48606841,48123831,47621247,47088031,46588376,46162722,45739960,45345189,45059349,44781759,44418962,44024037,43646865,43291232
Brazil,BRA,"Population ages 15-64, total",SP.POP.1564.TO,76641897,78618045,80611684,82622303,84646706,86697760,88770384,90868427,92992528,95149326,97355941,99614642,101918393,104257762,106627027,109006750,111375254,113723821,116036453,118297028,120484166,122599349,124649426,126631537,128555114,130440998,132309102,134182780,136055226,137882323,139643831,141291467,142802802,144236047,145586706,146810991,147950382,148969796,149767451,150400744,151029363
Brazil,BRA,"Population ages 65 and above, total",SP.POP.65UP.TO,5176609,5363465,5558148,5763727,5984242,6220904,6471866,6729875,6992267,7264798,7548205,7839459,8134166,8433995,8741568,9053344,9366429,9679708,10005125,10346447,10699609,11070563,11461295,11866962,12281410,12702881,13130573,13563871,14006244,14474138,14989905,15579806,16222681,16883570,17573065,18296251,19050736,19807547,20534735,21265888,22101851
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2.24858708498709,2.19848577788892,2.13876264469418,2.06946636025339,2.00135198055614,1.93785203770648,1.87515725979579,1.80985576444804,1.7300615647074,1.65853493143757,1.61616519320128,1.5901570368766,1.56236694760604,1.53046546832903,1.50015143980194,1.46833970853954,1.42022228691432,1.36677132973907,1.32069475807143,1.26284153622856,1.18566943930002,1.13939301199192,1.11720287765336,1.07735384590771,1.03202723327326,0.987284202776065,0.953147864558066,0.93941802248079,0.928589629509177,0.900343360601223,0.868346150167205,0.857834828724811,0.845992601345206,0.8112564782781,0.79226340042227,0.793768153848091,0.766107802084815,0.665176682246802,0.528590452919416,0.459583548488331,0.513716985680443
Brazil,BRA,"Population, total",SP.POP.TOTL,130977370,133888775,136783180,139643355,142466264,145253973,148003411,150706446,153336445,155900790,158440875,160980472,163515328,166037122,168546707,171039804,173486281,175873720,178211881,180476685,182629278,184722043,186797334,188820682,190779453,192672317,194517549,196353492,198185302,199977707,201721767,203459650,205188205,206859578,208504960,210166592,211782878,213196304,214326223,215313498,216422446
Brazil,BRA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.04751002788544,1.06198000907898,1.0096800327301,0.999390006065369,0.963429987430573,1.00246000289917,0.988070011138916,1.08138000965118,1.12904000282288,1.11865997314453,1.15991997718811,1.13966000080109,1.12683999538422,1.19567000865936,1.26970994472504,1.37092995643616,1.28637003898621,1.11749994754791,1.16769003868103,1.21096003055573,1.14525997638702,..,..,..
Brazil,BRA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,7645.85,9303.48,10498.24,11423.81,12800.36,13914.7,16156.58,17622.42,19845.26,22310.98,28458.07,31032.13,35400.27,38335.13,41501.01,43983.61,47867.35,50027.41,51802.81,52882.71,55010.17,58114.05,61796.95,64376.69,70291.66,..,..,..
Brazil,BRA,Urban population,SP.URB.TOTL,89250599,92396644,95559465,98732041,101904694,105079629,108248215,111405219,114526991,117617792,120701843,123798812,126904246,130010387,133232801,136457266,139649517,142795391,145337135,147774310,150126745,152434477,154731704,156991180,159201638,161361139,163480329,165594717,167726203,169827068,171885100,173941724,175989923,177986118,179958546,181939117,183878366,185636418,187143228,188517733,189992937
